Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,764249,240768,764155,49722,0,191046,196613,94,94,1119,game423
solved,112844,43573,112750,16012,0,27561,49157,94,94,732,game424
solved,663,225,574,39,0,186,193,89,89,1,game425
solved,609020,171502,608939,38479,0,133023,196613,81,81,780,game426
solved,195,92,104,32,0,60,97,91,91,0,game427
solved,1178,423,1085,144,0,279,389,93,93,2,game428
solved,7273,1812,7187,97,0,1715,3079,86,86,11,game429
solved,160,116,64,35,0,81,97,96,96,0,game43
solved,7892,2520,7805,354,0,2166,3079,87,87,14,game430
solved,188,106,97,30,0,76,97,91,91,0,game431
solved,160,84,79,30,0,54,97,81,81,0,game432
solved,65373,16337,65287,1933,0,14404,24593,86,86,108,game433
solved,166,97,77,36,0,61,97,89,89,0,game434
unsolvable,4731,1874,4730,276,0,1598,3079,13,0,7,game435
solved,5776,1494,5686,71,0,1423,1543,90,90,6,game436
solved,242,114,156,29,0,85,97,86,86,0,game437
solved,10818414,3098942,10818319,1112322,0,1986620,3145739,95,95,14537,game438
solved,344,173,265,62,0,111,193,79,79,1,game439
solved,377,240,285,50,0,190,193,92,92,1,game44
solved,489,193,389,50,0,143,193,100,100,0,game440
solved,2115,752,2025,141,0,611,769,90,90,4,game441
solved,172,86,86,32,0,54,97,86,86,0,game442
solved,1591,1014,1501,46,0,968,1543,90,90,3,game443
solved,1337930,397309,1337840,83438,0,313871,393241,90,90,1819,game444
solved,2808,1092,2714,152,0,940,1543,94,94,3,game445
solved,1742750,419110,1742665,80146,0,338964,393241,86,85,2296,game446
solved,129,93,36,31,0,62,97,93,93,0,game447
solved,165,92,73,24,0,68,97,92,92,0,game448
solved,119007,34003,118914,5111,0,28892,49157,93,93,181,game449
solved,735,313,650,162,0,151,193,85,85,1,game45
solved,100,87,13,38,0,49,53,87,87,0,game450
solved,59542,19883,59451,2452,0,17431,24593,91,91,108,game451
solved,203,105,109,37,0,68,97,94,94,0,game452
solved,11818,4211,11729,492,0,3719,6151,89,89,21,game453
solved,7487,3712,7406,1423,0,2289,3079,81,81,11,game454
unsolvable,1525,664,1524,248,0,416,769,29,0,3,game455
unsolvable,782,517,781,241,0,276,389,15,0,1,game456
solved,68707,20356,68617,3026,0,17330,24593,90,90,98,game457
solved,854524,273471,854431,50138,0,223333,393241,93,93,1318,game458
solved,66783,19680,66692,11280,0,8400,12289,91,91,79,game459
solved,938203,322556,938103,133598,0,188958,196613,100,100,1134,game46
solved,1866,875,1776,398,0,477,769,90,90,2,game460
solved,947,176,854,60,0,116,193,93,93,0,game461
unsolvable,4667152,1537216,4667151,360691,0,1176525,1572869,45,0,7654,game462
solved,101,86,15,36,0,50,53,86,86,0,game463
solved,339,207,249,26,0,181,193,90,90,0,game464
solved,638,123,556,34,0,89,97,82,82,0,game465
solved,241,110,137,29,0,81,97,104,104,0,game466
solved,235,114,152,40,0,74,97,83,83,0,game467
timed-out,41114731,10077562,41114693,2206789,0,7870773,12582917,191,38,60000,game468
solved,263,115,174,33,0,82,97,89,89,0,game469
solved,12465,4938,12372,782,0,4156,6151,93,93,20,game47
solved,3003738,692803,3003628,243593,0,449210,786433,110,110,3546,game470
solved,116,74,43,24,0,50,53,73,73,0,game471
unsolvable,7180,2407,7179,467,0,1940,3079,27,0,8,game472
