Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
solved,130,81,49,28,0,53,53,81,81,0,game946
solved,790,213,711,32,0,181,193,79,79,1,game947
solved,1596,604,1500,28,0,576,769,96,96,3,game948
solved,271,95,183,38,0,57,97,88,88,0,game949
solved,251,152,161,27,0,125,193,90,90,0,game95
solved,166,83,84,37,0,46,53,82,82,0,game950
unsolvable,162643,45606,162642,6,0,45600,49157,27,0,256,game951
solved,96277,15347,96181,4703,0,10644,12289,96,96,139,game952
solved,207,102,120,30,0,72,97,87,87,0,game953
solved,133,85,60,31,0,54,97,73,73,0,game954
solved,249,93,156,26,0,67,97,93,93,0,game955
solved,710,144,637,26,0,118,193,73,73,1,game956
solved,186,98,94,35,0,63,97,92,92,0,game957
solved,101,80,21,29,0,51,53,80,80,0,game958
solved,2862,1058,2778,27,0,1031,1543,84,84,10,game959
solved,1338,523,1258,66,0,457,769,80,80,5,game96
timed-out,38158574,6748866,38158317,75094,0,6673772,12582917,504,257,60000,game960
solved,2531,699,2451,124,0,575,769,80,80,9,game961
solved,277,200,205,28,0,172,193,72,72,0,game962
solved,168,102,80,35,0,67,97,88,88,0,game963
solved,298,154,195,33,0,121,193,103,103,0,game964
solved,1772636,605334,1772543,106863,0,498471,786433,93,93,3633,game965
solved,216,152,121,43,0,109,193,95,95,0,game966
solved,87,71,16,26,0,45,53,71,71,0,game967
solved,487,255,402,148,0,107,193,85,85,1,game968
solved,15914,3349,15835,125,0,3224,6151,79,79,29,game969
solved,217,163,136,36,0,127,193,81,81,0,game97
solved,313804,48157,313709,26,0,48131,49157,95,95,431,game970
solved,508,138,420,30,0,108,193,88,88,0,game971
solved,202,100,102,32,0,68,97,100,100,0,game972
unsolvable,21521331,4852941,21521330,919960,0,3932981,6291469,54,0,34285,game973
solved,25459,12084,25363,4738,0,7346,12289,96,96,46,game974
solved,89,75,14,31,0,44,53,75,75,0,game975
unsolvable,343683,115114,343682,33752,0,81362,98317,33,0,525,game976
solved,164,79,85,28,0,51,53,79,79,0,game977
solved,394159,126813,394073,41560,0,85253,98317,86,86,582,game978
solved,2284,1150,2211,882,0,268,389,73,73,2,game979
solved,207,109,115,33,0,76,97,92,92,0,game98
solved,204,87,126,26,0,61,97,78,78,0,game980
solved,435,177,346,74,0,103,193,89,89,1,game981
solved,162,123,66,46,0,77,97,96,96,0,game982
solved,145,79,66,31,0,48,53,79,79,0,game983
solved,454,157,364,41,0,116,193,90,90,1,game984
solved,11756,3461,11660,209,0,3252,6151,96,96,28,game985
solved,894194,218694,894100,52557,0,166137,196613,94,94,1325,game986
solved,83,76,7,29,0,47,53,76,76,0,game987
solved,131,88,45,42,0,46,53,86,86,0,game988
solved,512,194,429,35,0,159,193,83,83,1,game989
solved,136,90,48,42,0,48,53,88,88,0,game99
solved,132,90,42,37,0,53,53,90,90,0,game990
solved,8836,1816,8750,439,0,1377,1543,86,86,22,game991
unsolvable,67,37,66,11,0,26,53,13,0,0,game992
solved,472324,91603,472238,27,0,91576,98317,86,86,943,game993
solved,2317,418,2218,39,0,379,389,99,99,5,game994
solved,421,156,320,52,0,104,193,101,101,1,game995
timed-out,40535308,11730281,40535275,5667117,0,6063164,6291469,57,33,60000,game996
solved,1995542,707087,1995452,375133,0,331954,393241,90,90,104,game997
solved,16228,6599,16136,667,0,5932,6151,92,92,34,game998
solved,280,124,183,47,0,77,97,97,97,0,game999
