Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
timed-out,39062440,12855676,39062419,1393545,0,11462131,12582917,93,21,60000,game889
solved,591109,188409,591008,66947,0,121462,196613,101,101,703,game89
unsolvable,18221,8054,18220,2080,0,5974,6151,32,0,20,game890
solved,16402,6152,16314,920,0,5232,6151,88,88,19,game891
solved,436234,138260,436140,15790,0,122470,196613,94,94,1847,game892
solved,7812,2932,7731,1300,0,1632,3079,81,81,10,game893
solved,13519,3084,13416,294,0,2790,3079,103,103,18,game894
unsolvable,14,11,13,6,0,5,53,5,0,0,game895
solved,168767,72991,168676,13634,0,59357,98317,91,91,256,game896
solved,172,115,75,32,0,83,97,97,97,0,game897
solved,127,77,50,24,0,53,53,77,77,0,game898
unsolvable,447,323,446,0,0,323,389,9,0,1,game899
solved,555,263,476,51,0,212,389,79,79,1,game9
timed-out,35292311,8594274,35292265,1727944,0,6866330,12582917,131,46,60000,game90
solved,6646,3333,6553,178,0,3155,6151,93,93,12,game900
unsolvable,9041,4717,9040,925,0,3792,6151,14,0,20,game901
solved,431,180,342,64,0,116,193,89,89,0,game902
unsolvable,54,36,53,16,0,20,53,6,0,0,game903
solved,124,83,41,24,0,59,97,83,83,0,game904
unsolvable,91925,39987,91924,13753,0,26234,49157,37,0,183,game905
solved,5479,2393,5383,385,0,2008,3079,96,96,10,game906
unsolvable,8,6,7,0,0,6,53,3,0,0,game907
solved,195,145,105,45,0,100,193,90,90,0,game908
unsolvable,89,63,88,12,0,51,53,7,0,0,game909
solved,225,148,131,44,0,104,193,94,94,0,game91
solved,13012,3821,12924,626,0,3195,6151,88,88,33,game910
solved,2205,926,2114,61,0,865,1543,91,91,8,game911
unsolvable,1790445,683685,1790444,329447,0,354238,393241,28,0,2767,game912
solved,127,88,42,39,0,49,53,85,85,0,game913
solved,79472,27041,79384,12347,0,14694,24593,88,88,131,game914
solved,46961,20055,46873,6531,0,13524,24593,88,88,99,game915
solved,182,101,96,37,0,64,97,86,86,0,game916
solved,2798,972,2712,469,0,503,769,86,86,4,game917
unsolvable,7181,3458,7180,397,0,3061,3079,22,0,23,game918
solved,117,84,34,29,0,55,97,83,83,0,game919
unsolvable,916,483,915,151,0,332,389,14,0,3,game92
unsolvable,844,540,843,180,0,360,389,10,0,1,game920
unsolvable,5373,2750,5372,718,0,2032,3079,16,0,17,game921
solved,3822,1322,3742,503,0,819,1543,80,80,8,game922
unsolvable,200639,81240,200638,28203,0,53037,98317,20,0,364,game923
unsolvable,2267254,681584,2267253,109956,0,571628,786433,65,0,3704,game924
solved,395,269,308,36,0,233,389,87,87,0,game925
solved,174,85,89,23,0,62,97,85,85,0,game926
solved,1076,756,979,68,0,688,769,97,97,4,game927
solved,198,92,107,39,0,53,53,91,91,0,game928
solved,5186,1885,5065,172,0,1713,3079,121,121,14,game929
solved,545,379,459,107,0,272,389,86,86,2,game93
unsolvable,7958321,2816891,7958320,821635,0,1995256,3145739,37,0,16193,game930
unsolvable,29880,9777,29879,921,0,8856,12289,16,0,47,game931
solved,31950366,9049679,31950286,2075232,0,6974447,12582917,83,80,54836,game932
solved,88,85,3,33,0,52,53,85,85,0,game933
solved,116,98,31,36,0,62,97,85,85,0,game934
unsolvable,61,49,60,0,0,49,53,5,0,0,game935
solved,181559,42979,181443,2670,0,40309,49157,116,116,280,game936
solved,22734,10558,22646,2312,0,8246,12289,88,88,46,game937
solved,1752,968,1669,74,0,894,1543,83,83,3,game938
solved,161,110,78,24,0,86,97,83,83,0,game939
solved,878,519,784,36,0,483,769,94,94,3,game94
solved,333254,120985,333156,16722,0,104263,196613,98,98,619,game940
solved,17871,8953,17772,1515,0,7438,12289,99,99,35,game941
solved,1618,775,1507,79,0,696,769,111,111,2,game942
unsolvable,5007,2593,5006,1040,0,1553,3079,15,0,14,game943
solved,545,366,448,39,0,327,389,97,97,2,game944
unsolvable,412128,150196,412127,39137,0,111059,196613,32,0,712,game945
solved,247,167,160,57,0,110,193,87,87,1,game946
solved,2727,1010,2642,143,0,867,1543,85,85,6,game947
unsolvable,12587664,4610416,12587663,2223223,0,2387193,3145739,43,0,20093,game948
unsolvable,327,185,326,73,0,112,193,14,0,0,game949
unsolvable,35558044,10448286,35558043,4507176,0,5941110,6291469,52,0,44622,game95
unsolvable,318,184,317,0,0,184,193,6,0,0,game950
solved,69832,24406,69737,3351,0,21055,24593,95,95,101,game951
solved,18126119,6996214,18126018,3569376,0,3426838,6291469,101,101,25854,game952
solved,611,296,526,28,0,268,389,85,85,0,game953
solved,2255,965,2165,48,0,917,1543,90,90,5,game954
timed-out,53301214,14533590,53301170,6691742,0,7841848,12582917,103,44,60000,game955
unsolvable,28497,11949,28496,416,0,11533,12289,19,0,42,game956
timed-out,44436582,11852340,44436551,2645023,0,9207317,12582917,106,31,60000,game957
unsolvable,3800,2228,3799,685,0,1543,3079,22,0,5,game958
unsolvable,38725,16182,38724,0,0,16182,24593,15,0,60,game959
unsolvable,1,1,0,0,0,1,53,0,0,0,game96
solved,135,93,43,28,0,65,97,92,92,0,game960
solved,542,252,449,34,0,218,389,93,93,1,game961
solved,439,153,294,27,0,126,193,145,145,1,game962
unsolvable,2003,1117,2002,340,0,777,1543,9,0,4,game963
solved,185,122,94,55,0,67,97,91,91,0,game964
unsolvable,51,37,50,5,0,32,53,5,0,0,game965
solved,7661,3285,7561,331,0,2954,3079,100,100,14,game966
solved,33859,16329,33762,63,0,16266,24593,97,97,104,game967
solved,5538,1753,5449,269,0,1484,1543,89,89,11,game968
solved,1088,444,996,29,0,415,769,92,92,3,game969
solved,86513,30453,86424,10508,0,19945,24593,89,89,149,game97
unsolvable,836602,274362,836601,17472,0,256890,393241,34,0,2749,game970
unsolvable,20860,8189,20859,1044,0,7145,12289,48,0,33,game971
unsolvable,130970,61249,130969,5141,0,56108,98317,24,0,223,game972
solved,148,104,44,47,0,57,97,104,104,0,game973
solved,801,336,704,100,0,236,389,97,97,2,game974
solved,1155362,340756,1155225,31116,0,309640,393241,137,137,1596,game975
solved,165,109,84,38,0,71,97,81,81,0,game976
solved,159,113,77,44,0,69,97,82,82,0,game977
solved,202494,50045,202411,613,0,49432,98317,83,83,241,game978
solved,3426,1364,3352,34,0,1330,1543,74,74,5,game979
unsolvable,14811102,4210733,14811101,1439396,0,2771337,3145739,71,0,17680,game98
solved,6233754,1951977,6233668,79760,0,1872217,3145739,86,86,11045,game980
solved,2743,1481,2640,265,0,1216,1543,103,103,4,game981
solved,301385,118189,301297,40833,0,77356,98317,88,88,385,game982
unsolvable,13,13,12,0,0,13,53,6,0,0,game983
solved,96464,36042,96380,24,0,36018,49157,84,84,139,game984
timed-out,44854645,16477908,44854607,10891246,0,5586662,6291469,112,38,60000,game985
solved,207,131,115,27,0,104,193,92,92,0,game986
unsolvable,14763,7146,14762,658,0,6488,12289,17,0,30,game987
timed-out,41069709,11510147,41069700,2692673,0,8817474,12582917,38,9,60000,game988
solved,8354,2984,8270,285,0,2699,3079,84,84,12,game989
unsolvable,3,3,2,1,0,2,53,2,0,0,game99
solved,5667,1699,5574,162,0,1537,1543,93,93,6,game990
solved,8372,3008,8285,531,0,2477,3079,87,87,12,game991
solved,87697,24673,87613,2973,0,21700,24593,84,84,99,game992
solved,229,115,132,48,0,67,97,97,97,0,game993
solved,239,176,151,73,0,103,193,88,88,0,game994
solved,391,288,308,93,0,195,389,83,83,1,game995
solved,3067,1163,2960,236,0,927,1543,107,107,4,game996
unsolvable,1213,675,1212,152,0,523,769,16,0,3,game997
unsolvable,3208,1993,3207,0,0,1993,3079,20,0,6,game998
unsolvable,4535552,1806888,4535551,551700,0,1255188,1572869,46,0,7700,game999
