Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
unsolvable,197131,108398,197130,70040,0,38358,49157,31,0,249,game932
unsolvable,177,93,176,18,0,75,97,10,0,0,game933
solved,220,154,121,48,0,106,193,99,99,1,game934
solved,141,75,66,26,0,49,53,75,75,0,game935
unsolvable,173,95,172,30,0,65,97,6,0,0,game936
solved,486,183,405,41,0,142,193,81,81,1,game937
solved,103,94,9,36,0,58,97,94,94,0,game938
unsolvable,583,329,582,80,0,249,389,9,0,1,game939
solved,2883,1555,2786,99,0,1456,1543,97,97,8,game94
solved,139,104,51,37,0,67,97,88,88,0,game940
solved,174,110,90,29,0,81,97,84,84,0,game941
unsolvable,17,17,16,0,0,17,53,4,0,0,game942
unsolvable,14,14,13,1,0,13,53,3,0,0,game943
solved,189,95,94,35,0,60,97,95,95,0,game944
unsolvable,1422,783,1421,238,0,545,769,12,0,2,game945
solved,110,79,32,27,0,52,53,78,78,0,game946
unsolvable,1,1,0,0,0,1,53,0,0,0,game947
unsolvable,442,259,441,32,0,227,389,9,0,1,game948
unsolvable,874982,385182,874981,174506,0,210676,393241,51,0,1629,game949
solved,869,226,794,30,0,196,389,75,75,1,game95
solved,1464328,431311,1464238,67061,0,364250,393241,90,90,4040,game950
unsolvable,622,306,621,72,0,234,389,8,0,2,game951
solved,143,91,54,29,0,62,97,89,89,0,game952
solved,212,123,118,46,0,77,97,94,94,0,game953
unsolvable,180615,74485,180614,17433,0,57052,98317,35,0,395,game954
unsolvable,12572,6310,12571,262,0,6048,6151,18,0,31,game955
unsolvable,76,68,75,0,0,68,97,5,0,0,game956
solved,9452,1425,9354,89,0,1336,1543,98,98,13,game957
solved,163,102,83,29,0,73,97,80,80,0,game958
solved,469,158,347,31,0,127,193,122,122,0,game959
unsolvable,235749,97042,235748,42690,0,54352,98317,30,0,426,game96
unsolvable,1857824,657075,1857823,290830,0,366245,393241,43,0,3608,game960
unsolvable,590,420,589,0,0,420,769,11,0,2,game961
solved,149,94,60,27,0,67,97,89,89,0,game962
solved,123,96,38,30,0,66,97,85,85,0,game963
unsolvable,535896,181330,535895,33862,0,147468,196613,51,0,1117,game964
unsolvable,6,5,5,1,0,4,53,3,0,0,game965
solved,1981,443,1907,31,0,412,769,74,74,4,game966
unsolvable,2635,1281,2634,43,0,1238,1543,19,0,6,game967
solved,929,258,845,32,0,226,389,84,84,1,game968
solved,2671,1352,2596,29,0,1323,1543,75,75,5,game969
unsolvable,25148743,7109818,25148742,2395247,0,4714571,6291469,55,0,47058,game97
solved,150,82,68,32,0,50,53,82,82,0,game970
solved,501,127,388,26,0,101,193,113,113,1,game971
solved,3072,887,2975,58,0,829,1543,97,97,8,game972
unsolvable,37917,12542,37916,369,0,12173,12289,37,0,92,game973
unsolvable,109541,40104,109540,12663,0,27441,49157,60,0,225,game974
solved,93,69,24,27,0,42,53,69,69,0,game975
unsolvable,2,2,1,0,0,2,53,1,0,0,game976
solved,354,215,265,60,0,155,193,89,89,1,game977
unsolvable,1552,918,1551,489,0,429,769,21,0,3,game978
solved,145,77,69,25,0,52,53,76,76,0,game979
solved,897,435,801,148,0,287,389,96,96,3,game98
unsolvable,13567,6763,13566,1386,0,5377,6151,32,0,37,game980
unsolvable,5,5,4,1,0,4,53,3,0,0,game981
solved,70,58,12,17,0,41,53,58,58,0,game982
solved,123,89,34,31,0,58,97,89,89,0,game983
solved,4574,1921,4475,757,0,1164,1543,99,99,10,game984
solved,430310,205651,430211,104711,0,100940,196613,99,99,552,game985
unsolvable,12,10,11,0,0,10,53,3,0,0,game986
unsolvable,597,349,596,133,0,216,389,13,0,0,game987
solved,150306,65012,150205,13278,0,51734,98317,101,101,306,game988
solved,371,251,272,32,0,219,389,99,99,0,game989
unsolvable,13233,4338,13232,264,0,4074,6151,23,0,23,game99
unsolvable,1,1,0,0,0,1,53,0,0,0,game990
solved,46957,15471,46876,4511,0,10960,12289,81,81,86,game991
solved,8812,4306,8716,1118,0,3188,6151,96,96,24,game992
solved,240,121,131,36,0,85,97,109,109,0,game993
solved,1162,642,1075,490,0,152,193,87,87,1,game994
solved,125,107,44,31,0,76,97,81,81,0,game995
solved,1523,843,1411,185,0,658,769,112,112,3,game996
solved,26769,11646,26679,3934,0,7712,12289,90,90,50,game997
solved,99117,39411,99027,8995,0,30416,49157,90,90,208,game998
solved,25579,13548,25485,1002,0,12546,24593,94,94,80,game999
