Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
unsolvable,49415,28475,49414,9392,0,19083,24593,34,0,71,game960
solved,1884,608,1792,35,0,573,769,92,92,4,game961
solved,168,98,79,42,0,56,97,89,89,0,game962
solved,127,81,46,30,0,51,53,81,81,0,game963
unsolvable,96512,41458,96511,5,0,41453,49157,24,0,168,game964
solved,174,89,86,28,0,61,97,88,88,0,game965
solved,271344,94602,271257,14940,0,79662,98317,87,87,360,game966
solved,660417,224372,660313,2968,0,221404,393241,104,104,1046,game967
unsolvable,42,31,41,25,0,6,53,6,0,0,game968
unsolvable,2,2,1,0,0,2,53,1,0,0,game969
solved,250,99,159,33,0,66,97,91,91,0,game97
solved,301,107,198,31,0,76,97,103,103,0,game970
solved,25727,6135,25625,35,0,6100,6151,102,102,32,game971
solved,53470,10981,53385,3038,0,7943,12289,107,85,50,game972
solved,174,98,92,30,0,68,97,82,82,0,game973
solved,132,85,47,35,0,50,53,85,85,0,game974
solved,161,86,75,39,0,47,53,86,86,0,game975
solved,13967,1917,13885,135,0,1782,3079,82,82,17,game976
unsolvable,6473,2906,6472,1090,0,1816,3079,23,0,8,game977
solved,107613,31755,107472,663,0,31092,49157,141,141,127,game978
solved,2312,892,2227,424,0,468,769,85,85,2,game979
unsolvable,5920,3765,5919,1707,0,2058,3079,23,0,9,game98
unsolvable,895,479,894,188,0,291,389,15,0,1,game980
unsolvable,2,2,1,0,0,2,53,1,0,0,game981
solved,178,100,98,32,0,68,97,80,80,0,game982
unsolvable,5456683,1344852,5456682,244400,0,1100452,1572869,70,0,6614,game983
unsolvable,14,10,13,0,0,10,53,4,0,0,game984
solved,9801,4191,9696,953,0,3238,6151,105,105,12,game985
unsolvable,42,31,41,2,0,29,53,9,0,0,game986
unsolvable,4,4,3,0,0,4,53,2,0,0,game987
solved,718,256,633,95,0,161,193,85,85,1,game988
solved,146,75,71,26,0,49,53,75,75,0,game989
unsolvable,593,365,592,10,0,355,389,11,0,1,game99
solved,219317,79425,219214,4148,0,75277,98317,103,103,300,game990
solved,1379,200,1309,44,0,156,193,70,70,2,game991
solved,96,75,23,26,0,49,53,73,73,0,game992
solved,2028,1211,1939,446,0,765,769,89,89,2,game993
solved,118,75,44,28,0,47,53,74,74,0,game994
unsolvable,654,439,653,199,0,240,389,16,0,0,game995
solved,142,74,68,31,0,43,53,74,74,0,game996
solved,156,83,73,30,0,53,53,83,83,0,game997
solved,125,95,30,43,0,52,53,95,95,0,game998
solved,144,85,59,39,0,46,53,85,85,0,game999
