Solution Type,States Searched,Unique States Searched,Backtracks,Dominance Moves,States Removed From Cache,Final States In Cache,Final Buckets In Cache,Maximum Search Depth,Final Search Depth,Time Taken (milliseconds),ID
unsolvable,8,6,7,0,0,6,53,2,0,0,game922
solved,80,71,9,20,0,51,53,71,71,0,game923
solved,15924,7182,15839,48,0,7134,12289,85,85,28,game924
unsolvable,14,14,13,1,0,13,53,5,0,0,game925
unsolvable,2855,1482,2854,0,0,1482,1543,15,0,5,game926
solved,7707,3206,7608,689,0,2517,3079,99,99,10,game927
solved,77,68,9,20,0,48,53,68,68,0,game928
solved,3632,778,3523,44,0,734,769,109,109,3,game929
solved,1145643,230245,1145549,62695,0,167550,196613,149,94,1117,game93
solved,777,519,688,119,0,400,769,89,89,1,game930
unsolvable,14541,6623,14540,1144,0,5479,6151,17,0,19,game931
solved,71080,22127,70997,39,0,22088,24593,83,83,87,game932
unsolvable,156294,60353,156293,19586,0,40767,49157,48,0,182,game933
unsolvable,22491,8485,22490,575,0,7910,12289,29,0,32,game934
unsolvable,22559238,10032492,22559237,7316365,0,2716127,3145739,108,0,18820,game935
solved,87,59,28,18,0,41,53,59,59,0,game936
unsolvable,27,23,26,0,0,23,53,3,0,0,game937
solved,3915,2037,3818,35,0,2002,3079,97,97,6,game938
solved,225,113,112,25,0,88,97,113,113,0,game939
unsolvable,168,121,167,2,0,119,193,10,0,0,game94
solved,1431959,376406,1431871,534,0,375872,393241,88,88,3084,game940
solved,248,144,154,29,0,115,193,94,94,0,game941
solved,82,80,3,30,0,50,53,79,79,0,game942
solved,581,302,495,56,0,246,389,86,86,0,game943
solved,515,370,433,48,0,322,389,82,82,1,game944
solved,73883,28024,73796,8920,0,19104,24593,87,87,90,game945
solved,1713,542,1632,153,0,389,389,81,81,1,game946
solved,6010886,2101088,6010804,973084,0,1128004,1572869,82,82,6476,game947
unsolvable,59481,23004,59480,7044,0,15960,24593,25,0,67,game948
solved,34921,15850,34832,5555,0,10295,12289,89,89,45,game949
solved,247,112,155,33,0,79,97,92,92,0,game95
solved,10745,4348,10655,2464,0,1884,3079,90,90,10,game950
unsolvable,7553,3530,7552,868,0,2662,3079,13,0,9,game951
unsolvable,1191,531,1190,42,0,489,769,11,0,1,game952
solved,106,88,19,31,0,57,97,87,87,0,game953
solved,211,109,127,35,0,74,97,84,84,0,game954
unsolvable,61167,27501,61166,8627,0,18874,24593,21,0,84,game955
solved,151,92,62,29,0,63,97,89,89,0,game956
unsolvable,3,3,2,0,0,3,53,1,0,0,game957
solved,308,202,224,50,0,152,193,84,84,0,game958
solved,176355,44930,176268,3094,0,41836,49157,90,87,209,game959
solved,22612,10557,22516,4543,0,6014,6151,96,96,25,game96
solved,10302,1876,10202,36,0,1840,3079,100,100,10,game960
solved,214,142,124,40,0,102,193,90,90,0,game961
solved,8040,1245,7943,41,0,1204,1543,97,97,8,game962
solved,365832,136836,365740,53370,0,83466,98317,92,92,408,game963
unsolvable,190015,90332,190014,28186,0,62146,98317,21,0,250,game964
solved,178826,71557,178729,12635,0,58922,98317,97,97,261,game965
solved,170,99,90,39,0,60,97,80,80,0,game966
solved,3926,819,3848,30,0,789,1543,78,78,4,game967
unsolvable,24,18,23,4,0,14,53,6,0,0,game968
unsolvable,684674,237628,684673,71033,0,166595,196613,109,0,879,game969
unsolvable,63416,23013,63415,2560,0,20453,24593,16,0,87,game97
solved,168,85,83,36,0,49,53,85,85,0,game970
solved,39389,16557,39314,691,0,15866,24593,75,75,56,game971
unsolvable,4702473,2137136,4702472,1355309,0,781827,786433,97,0,4096,game972
unsolvable,134001,68841,134000,37446,0,31395,49157,45,0,140,game973
unsolvable,15608,6309,15607,1694,0,4615,6151,19,0,18,game974
solved,325,122,209,40,0,82,97,116,116,0,game975
unsolvable,11,11,10,0,0,11,53,4,0,0,game976
solved,102,97,6,28,0,69,97,96,96,0,game977
solved,174,131,96,26,0,105,193,78,78,0,game978
unsolvable,1,1,0,0,0,1,53,0,0,0,game979
solved,277,119,192,27,0,92,97,85,85,0,game98
solved,2177,1408,2076,36,0,1372,1543,101,101,3,game980
unsolvable,3051,1782,3050,542,0,1240,1543,15,0,4,game981
solved,1909,838,1828,174,0,664,769,81,81,2,game982
unsolvable,5,4,4,0,0,4,53,2,0,0,game983
solved,106,104,16,34,0,70,97,90,90,0,game984
solved,79709,23363,79617,6742,0,16621,24593,92,92,103,game985
unsolvable,3916028,1146182,3916027,323621,0,822561,1572869,79,0,4645,game986
solved,56056,23801,55963,6488,0,17313,24593,93,93,68,game987
solved,5548,3007,5454,1126,0,1881,3079,94,94,6,game988
solved,788247,230831,788143,11346,0,219485,393241,144,104,1013,game989
solved,98,92,6,33,0,59,97,92,92,0,game99
unsolvable,9780,5723,9779,170,0,5553,6151,27,0,16,game990
unsolvable,107322,40916,107321,9395,0,31521,49157,39,0,145,game991
unsolvable,169,102,168,24,0,78,97,9,0,0,game992
solved,7718,1586,7570,35,0,1551,3079,148,148,7,game993
solved,3479,1350,3367,74,0,1276,1543,112,112,4,game994
unsolvable,7453487,3001048,7453486,1031499,0,1969549,3145739,38,0,11400,game995
solved,340,112,250,26,0,86,97,90,90,0,game996
unsolvable,932797,344071,932796,94554,0,249517,393241,30,0,1188,game997
unsolvable,9,7,8,0,0,7,53,2,0,0,game998
solved,131,115,32,35,0,80,97,99,99,0,game999
